LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
5I8SJGZLOK,44,58658,18161,438,54,1,8.37,24,0.72,Bachelor's,Part-time,Married,No,No,Auto,Yes,0
OXFUVWUOJW,34,82706,153642,466,59,2,18.43,24,0.33,Bachelor's,Self-employed,Married,No,No,Business,No,0
XFMSHR9SYG,28,35500,31260,638,104,3,2.16,48,0.15,Master's,Self-employed,Married,No,No,Business,No,0
V7ITVNRRRV,61,126265,147814,518,69,4,12.63,48,0.45,High School,Unemployed,Single,Yes,No,Auto,No,0
QD6MAOZVU3,55,122068,114088,316,1,4,14.42,60,0.51,Master's,Self-employed,Divorced,No,No,Home,No,1
3CFEQ38UAM,41,17437,186839,732,26,4,3.79,48,0.82,High School,Self-employed,Single,Yes,Yes,Auto,No,0
LBMRPAAH0F,49,147355,223728,720,61,3,20.52,36,0.7,Bachelor's,Part-time,Divorced,No,No,Other,No,0
XHFOCZOGOG,46,122585,124783,393,30,2,23.03,36,0.48,PhD,Full-time,Divorced,Yes,No,Home,No,0
KIAOG1V7IH,37,37078,149164,764,44,1,20.16,60,0.79,High School,Unemployed,Divorced,Yes,No,Business,Yes,0
NE1W82QMTC,56,135717,144041,525,23,2,9.13,48,0.72,High School,Self-employed,Married,Yes,Yes,Education,No,0
N6GBESFP3U,48,52112,239502,588,50,2,11.6,24,0.84,High School,Part-time,Divorced,No,No,Home,No,1
RFD0MEJI4O,48,118363,67592,772,24,4,16.07,24,0.9,PhD,Unemployed,Divorced,No,Yes,Other,No,0
IYIKX5KWCG,64,134762,122143,583,1,2,14.66,48,0.72,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,0
6V53J8UOOE,31,97770,86462,318,116,3,16.71,48,0.26,PhD,Part-time,Single,No,No,Business,No,0
NUWS9E820X,55,142278,35459,439,11,4,15.2,60,0.53,Master's,Unemployed,Single,Yes,Yes,Auto,Yes,0
ZLF967AS23,27,18283,65449,372,76,4,24.83,24,0.64,High School,Unemployed,Divorced,No,No,Home,Yes,1
QMG5W8RBKC,65,111343,130744,472,64,1,11.95,36,0.6,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
1LCBM0BNH7,55,128536,5963,346,81,1,11.25,60,0.4,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
X5H5STENL7,53,30632,94231,397,1,3,5.94,24,0.49,High School,Self-employed,Married,No,No,Business,No,0
BROB66ROFE,54,146731,16703,627,103,3,8.74,24,0.87,High School,Self-employed,Single,No,No,Education,Yes,0
ROOZIA7DDV,59,48757,123590,402,85,1,8.06,60,0.36,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
F5UWYJ7FXB,24,130736,100846,654,91,2,19.12,12,0.11,PhD,Self-employed,Single,No,No,Auto,Yes,0
4L5RHJ4W9Q,57,97243,91788,618,25,3,21.88,12,0.75,PhD,Part-time,Married,No,Yes,Business,Yes,1
VRF8F10DUF,36,17961,86551,352,40,3,10.32,12,0.62,Master's,Full-time,Single,No,Yes,Education,No,0
IL7P0HF22P,63,29835,233710,425,23,2,17.26,24,0.84,PhD,Unemployed,Divorced,No,Yes,Education,Yes,1
WLO95RR8WG,44,129769,45788,491,6,2,21.47,36,0.82,Bachelor's,Unemployed,Divorced,No,Yes,Auto,Yes,0
DMZKO4VDMC,38,44264,65926,533,20,1,11.55,60,0.45,Master's,Part-time,Divorced,Yes,No,Home,No,0
7E3VD9X40S,55,130941,216827,714,93,4,5.42,12,0.58,High School,Full-time,Divorced,No,No,Home,Yes,0
KCLHXDJYGE,51,114593,170250,356,111,2,18.38,24,0.41,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
GEQ3GIVMSN,35,99470,111580,570,69,4,12.6,48,0.69,PhD,Part-time,Single,No,Yes,Business,No,0
7CFFI0TYAD,28,100212,229650,360,62,4,21.98,36,0.23,Master's,Full-time,Divorced,No,No,Education,Yes,0
UTCAUAV9RJ,33,44669,197265,327,90,2,7.44,48,0.48,Bachelor's,Full-time,Divorced,No,No,Business,No,0
TBMHN748KA,47,58677,179099,633,63,2,14.13,60,0.61,High School,Part-time,Divorced,No,No,Business,Yes,0
RZH5Y5TG2G,23,65573,71437,754,42,4,2.02,24,0.6,Bachelor's,Unemployed,Divorced,No,No,Home,No,0
2P6SHWELC7,67,37117,238224,367,85,3,13.2,48,0.38,Master's,Unemployed,Married,No,Yes,Education,No,0
0TV6L0PHEP,44,70345,187557,453,6,2,23.95,48,0.6,PhD,Part-time,Married,Yes,No,Home,No,0
JQFXL1JEI9,34,21928,244647,403,91,1,10.93,36,0.69,High School,Full-time,Divorced,No,No,Other,No,0
9YBYY3L0IB,35,117762,158014,325,29,1,3.33,12,0.3,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,0
KMHF8U6RI9,24,46879,184285,552,79,2,6.84,24,0.38,High School,Full-time,Married,Yes,No,Auto,Yes,0
7D55VBCBPQ,23,33189,144115,615,90,2,4.43,60,0.65,PhD,Part-time,Single,Yes,Yes,Other,Yes,0
2QS1U0NYT6,57,41843,56216,784,60,3,19.52,60,0.89,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
E0S44FUAB4,48,138599,156932,836,13,2,4.55,12,0.77,High School,Part-time,Divorced,Yes,Yes,Other,Yes,0
B0JEJJ9TE5,66,83469,103826,328,55,2,19.84,48,0.39,PhD,Full-time,Married,No,Yes,Education,No,0
89GUR40FQ2,55,103137,16393,348,68,3,5.28,48,0.54,PhD,Self-employed,Divorced,No,No,Home,Yes,0
UGZXRB3IW6,54,108563,206090,451,72,4,6.06,12,0.44,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
NY3JLAADRY,38,117216,247386,700,96,4,3.61,60,0.16,High School,Self-employed,Single,No,Yes,Home,Yes,0
OC5MZECEBP,59,69482,14972,379,52,3,16.44,36,0.71,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
2R1QT2HAFX,41,29231,211425,570,56,3,20.43,48,0.49,High School,Full-time,Divorced,Yes,Yes,Home,No,0
S6SIKRX8D2,66,56049,207807,618,78,3,14.39,36,0.36,Master's,Full-time,Single,No,Yes,Business,Yes,0
V3TM91YRIX,42,147287,202777,702,96,3,16.75,12,0.8,Master's,Part-time,Single,No,Yes,Other,No,0
WQBHGWKU99,34,146471,100326,314,106,2,20.64,12,0.81,PhD,Full-time,Divorced,Yes,No,Home,No,0
3KD3YESLYW,42,123914,43936,391,94,1,3.11,36,0.72,Bachelor's,Unemployed,Married,Yes,No,Other,Yes,0
AHKTTE19KJ,29,34249,209834,821,57,3,9.35,12,0.46,Bachelor's,Self-employed,Married,No,No,Education,No,0
9BTV9671JA,56,132651,93119,445,79,4,17.41,60,0.65,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
2DAJAOZLF7,26,21382,117888,403,43,2,17.14,24,0.5,High School,Part-time,Single,No,Yes,Education,No,0
LCD2O20H5D,49,42474,36002,319,85,2,22.91,36,0.69,High School,Full-time,Single,No,Yes,Business,Yes,0
0BJXGYTL6E,59,54996,241249,617,92,3,21.81,36,0.77,Master's,Self-employed,Divorced,No,Yes,Education,Yes,0
YAF8OJL6W6,20,147578,19187,661,78,4,11.45,48,0.28,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
VIA9TPEEUS,43,51755,227373,831,13,4,2.15,12,0.67,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
PKM5D4ON8S,52,140695,239156,337,80,1,3.54,60,0.23,Master's,Part-time,Single,No,No,Home,Yes,0
HIOQQGXYRY,65,52526,99873,761,11,3,16.37,24,0.5,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0
Z78F3THCGI,25,142022,202647,351,116,2,23.45,24,0.74,Master's,Unemployed,Divorced,Yes,No,Auto,No,0
X7V0CGSHO4,20,38228,111500,592,35,2,24.53,24,0.22,High School,Self-employed,Single,No,No,Business,No,1
8UG7L5DGY3,22,103010,110501,713,106,1,8.52,36,0.65,High School,Unemployed,Divorced,No,No,Home,No,0
X1N7ORLQDG,60,116905,24986,730,58,2,19.43,60,0.8,Bachelor's,Unemployed,Married,No,Yes,Home,No,0
67FMRTCAW3,57,52697,131623,479,17,4,9.81,48,0.17,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,0
E90M5A8KR1,35,56178,164961,665,46,3,18.4,60,0.34,Master's,Self-employed,Single,No,Yes,Home,Yes,1
9XDZK9GG2G,49,69682,7240,669,118,4,23.05,48,0.87,PhD,Full-time,Married,Yes,Yes,Other,Yes,0
BCJN42DP4B,56,57886,16656,441,20,1,23.43,12,0.76,High School,Unemployed,Married,Yes,Yes,Home,No,0
JYNVL7C4OV,27,92694,138562,592,17,3,12.6,60,0.23,Master's,Part-time,Married,Yes,No,Home,No,0
ASGFMC1007,47,118971,146744,731,13,1,16.36,24,0.48,High School,Unemployed,Married,Yes,No,Other,Yes,0
YRVXOG6E88,28,70827,203141,585,16,4,2.87,60,0.57,PhD,Self-employed,Divorced,No,No,Home,No,0
TOLINNQOIP,31,118835,214946,710,15,4,17.02,12,0.22,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,1
K48JTSWWLT,50,102234,58094,384,25,3,15.34,24,0.68,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
Z7VJXQR6JI,47,97271,202575,812,21,3,4.55,12,0.81,Master's,Self-employed,Divorced,No,Yes,Education,No,0
Q2M8W2HCMX,35,127896,94597,408,20,1,23.08,24,0.39,Master's,Self-employed,Single,No,Yes,Education,Yes,1
H10MBDIDLT,40,28391,212966,338,62,1,7.94,24,0.47,PhD,Full-time,Married,Yes,No,Education,No,0
XJ6MDBHI79,63,126861,197296,413,33,1,7.57,36,0.1,PhD,Part-time,Divorced,No,Yes,Business,Yes,0
QDWUULB0LT,68,58201,17214,353,53,2,14.21,60,0.58,High School,Part-time,Single,No,No,Auto,Yes,0
MDETQJO2G0,51,64267,8861,831,26,2,4.19,12,0.52,Bachelor's,Self-employed,Single,Yes,No,Auto,No,0
CZOZ10KK9Q,23,128817,129144,511,11,2,15.73,24,0.52,PhD,Part-time,Married,No,No,Home,Yes,0
WM63C5RPIA,43,46864,14230,662,50,3,14.11,12,0.35,Master's,Self-employed,Married,No,Yes,Other,Yes,0
LMHVZCXEOO,54,40504,121472,605,19,2,8.34,12,0.49,PhD,Self-employed,Single,Yes,No,Business,No,0
X4N7HUD5ZN,26,109415,174832,337,88,1,20.07,36,0.24,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
CRJH10D2EH,57,135919,156957,756,24,1,15.33,48,0.9,Master's,Self-employed,Married,Yes,No,Business,No,0
Z2606K10WU,62,32161,111748,689,26,1,10.11,36,0.18,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
98RXFZ2HQ4,24,137999,155038,641,8,2,18.41,24,0.53,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,0
YFHPIXHF2A,31,80783,139477,612,65,4,4.97,48,0.88,PhD,Self-employed,Divorced,No,Yes,Business,No,0
QOAP5407YX,37,103987,235486,572,93,1,12.43,48,0.16,High School,Part-time,Single,Yes,Yes,Auto,Yes,0
RROXG1YMHZ,24,133142,53893,611,18,1,7.76,12,0.65,High School,Self-employed,Married,Yes,No,Business,No,0
JICEUGSJI1,43,49024,109964,336,89,4,18.86,36,0.73,PhD,Full-time,Single,No,No,Other,Yes,0
V8FFBAX3FV,44,132130,111556,372,24,3,23.45,60,0.38,High School,Self-employed,Single,Yes,No,Education,Yes,0
EDJFRRUT76,56,141651,233087,569,117,1,7.25,60,0.3,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
LBLZ33SG9G,49,89984,248281,316,113,4,14.98,24,0.71,High School,Self-employed,Married,Yes,Yes,Education,Yes,0
EEPNA3MTVL,63,42791,170069,327,103,3,23.15,24,0.35,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
JW831MEZ8A,69,44984,49161,683,23,2,8.61,36,0.68,High School,Full-time,Single,Yes,No,Home,Yes,0
3T5M5EGZDP,35,126394,245390,846,39,2,23.77,48,0.38,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0
765RR613FA,22,113867,83725,712,26,3,22.62,24,0.34,Bachelor's,Self-employed,Married,Yes,Yes,Home,No,0
OSKJWTC5U3,64,42750,16985,387,117,1,13.11,36,0.16,Master's,Self-employed,Divorced,No,No,Other,No,0
KIJ9VAZZNY,33,79182,63142,527,20,4,17.52,60,0.38,High School,Full-time,Married,Yes,Yes,Auto,No,0
FSSTI55U45,22,18314,159498,452,76,1,14.95,36,0.75,Master's,Part-time,Single,No,Yes,Auto,Yes,0
JUV8XMAUVY,27,62172,224985,743,80,4,12.54,12,0.48,High School,Full-time,Divorced,Yes,No,Home,No,0
896MP9WZS9,46,46459,157607,536,66,1,11.41,60,0.21,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
A10QMPFWX8,43,145714,191951,717,82,3,24.36,48,0.3,Master's,Unemployed,Divorced,Yes,No,Education,No,0
YGIVJ8X3T2,54,20164,183761,738,32,4,12.56,24,0.64,PhD,Unemployed,Married,Yes,No,Home,Yes,0
THWSFK19U2,47,81577,170100,751,4,4,4.07,60,0.52,High School,Unemployed,Single,No,Yes,Home,Yes,0
JTXM2CO1Z7,38,123087,69575,680,16,2,12.78,12,0.33,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
1Y29D9AY93,29,16939,188601,656,54,4,4.82,60,0.9,PhD,Part-time,Married,No,Yes,Home,Yes,1
OFUHIVRQOG,37,26674,10397,657,8,1,23.09,24,0.34,Master's,Unemployed,Married,No,No,Auto,Yes,1
NATT9NI70N,44,148010,132989,762,9,3,9.32,48,0.78,Master's,Part-time,Married,No,Yes,Business,Yes,0
AFZ6BMV6DS,62,128760,177055,516,7,2,24.39,24,0.21,Bachelor's,Part-time,Single,No,Yes,Other,No,0
I6RXASIP06,39,19196,215702,816,74,3,21.28,60,0.7,High School,Part-time,Divorced,No,Yes,Home,No,1
ZTPQUFQHL8,61,143838,24475,584,65,4,18.81,60,0.39,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,0
PRF5CS1VH4,22,15352,139137,336,1,1,5.76,36,0.76,PhD,Part-time,Divorced,No,No,Education,No,1
3WQCY9MTIE,49,71934,212952,721,38,3,7.79,24,0.69,High School,Part-time,Single,Yes,No,Home,Yes,0
5RPJO9P0NQ,63,117191,10094,472,38,3,12.72,48,0.2,High School,Full-time,Single,Yes,Yes,Auto,No,0
QDP23VRT1B,32,16146,124336,570,64,1,13.64,60,0.22,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
CTD68LS11K,23,103678,22624,538,33,4,13.7,48,0.65,PhD,Self-employed,Married,No,Yes,Auto,No,0
6AY79WDFDU,32,41709,8269,623,47,3,3.99,36,0.62,PhD,Full-time,Married,Yes,Yes,Business,No,0
SXRK0Z03C0,67,81200,35077,576,97,3,15.84,24,0.77,PhD,Part-time,Single,Yes,No,Other,Yes,0
Z2Q3P88SK6,39,62807,217271,373,71,4,20.65,24,0.36,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
51KIHCON40,43,80023,88374,634,108,1,21.78,24,0.8,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,0
QYTG1FZ3I4,24,104247,10989,779,112,3,14.61,12,0.62,Master's,Part-time,Single,Yes,Yes,Auto,Yes,0
UKUBOHTD04,67,131323,69618,678,11,4,6.45,12,0.11,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
NFNQXTZTB1,22,107763,138859,310,113,3,6.06,24,0.72,High School,Unemployed,Single,Yes,No,Other,Yes,0
DFIVELEX4O,61,105935,108349,836,11,4,20.11,12,0.84,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,0
OU8QBOEYYV,51,114635,228333,719,73,1,4.1,24,0.57,Bachelor's,Self-employed,Married,Yes,No,Home,Yes,0
22MPLRRMUD,18,94026,89394,490,8,1,18.13,24,0.58,Bachelor's,Part-time,Divorced,No,No,Home,No,0
JWSHFKBPJ2,41,36557,165373,681,40,2,11.69,48,0.11,High School,Unemployed,Single,Yes,No,Other,No,0
7B6NH29HP3,63,110491,80413,504,48,2,5.67,48,0.38,High School,Part-time,Married,No,No,Education,Yes,0
HPDLJO3AGP,40,118292,106477,389,14,2,2.12,12,0.5,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
ZZ934FZFF9,55,54065,81568,786,34,2,21.29,24,0.17,PhD,Self-employed,Divorced,No,Yes,Education,Yes,0
W1P8OG7XYW,47,59131,224327,466,103,3,12.44,48,0.78,High School,Full-time,Single,Yes,No,Auto,Yes,0
CBRJZ8TVRJ,61,128471,240956,568,93,3,12.48,24,0.36,PhD,Full-time,Single,No,Yes,Auto,Yes,0
UXJ2IWXXTS,58,65957,19750,408,64,1,6.26,48,0.14,Master's,Part-time,Divorced,Yes,No,Home,No,0
3FP6T66F0B,58,119707,17093,778,95,4,21.44,36,0.73,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
W00JTB63DM,20,29996,213659,808,101,1,2.17,24,0.74,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
7J53QXD3NG,46,37746,25146,483,53,3,6.25,36,0.41,Master's,Full-time,Married,Yes,No,Education,Yes,0
IZVLQLOL44,47,67840,228957,703,14,4,14.31,24,0.48,PhD,Unemployed,Divorced,No,No,Other,No,0
G1V9ZKDJ8W,62,22265,51616,640,18,4,3.52,48,0.61,PhD,Part-time,Married,No,No,Business,No,0
8XIL9TG1XG,48,64058,15866,450,36,2,15.83,24,0.48,PhD,Full-time,Single,Yes,No,Auto,Yes,0
CYX11HA47G,57,77460,125592,741,26,2,17.58,60,0.35,PhD,Self-employed,Divorced,No,Yes,Other,No,0
GY3DSYNCDR,51,28900,50477,824,2,2,13.59,24,0.85,Master's,Part-time,Married,No,No,Business,No,0
776HHCCOXE,20,48630,17094,838,103,4,14.35,60,0.62,Bachelor's,Unemployed,Divorced,No,Yes,Auto,No,0
QRZKJ0WUS0,37,46326,137340,520,1,3,5.72,12,0.78,Master's,Full-time,Divorced,Yes,Yes,Other,No,1
MRD8LLRZNM,19,47399,55253,684,112,3,21.6,48,0.69,High School,Part-time,Married,Yes,No,Education,Yes,1
6HZUIHUSSE,57,45543,185415,547,91,3,23.55,12,0.3,PhD,Self-employed,Married,Yes,No,Other,Yes,0
REUW5M29G7,65,126571,122861,569,82,4,8.41,12,0.3,PhD,Part-time,Divorced,No,No,Business,Yes,0
81QUM5OD66,64,33834,219949,705,47,1,20.94,60,0.43,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,1
BMSG15KCPG,25,122694,27657,687,91,4,2.32,36,0.29,Master's,Full-time,Single,No,Yes,Home,Yes,0
RBJ4FZ1C0U,65,107368,158126,805,45,4,22.82,48,0.36,High School,Unemployed,Married,No,Yes,Other,No,0
RK4Q7D7XZJ,23,51741,81405,634,62,3,7.74,36,0.62,Master's,Unemployed,Divorced,Yes,No,Education,No,0
U9N9YT5S6H,64,70254,136337,514,93,2,12.18,60,0.84,Master's,Full-time,Married,Yes,No,Education,No,0
BQAM3HOWB5,34,55076,28370,544,28,2,17.12,24,0.22,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
O3IPE3E0Z4,33,27246,31576,319,18,3,14.17,48,0.18,PhD,Part-time,Single,Yes,Yes,Home,No,1
0B7DSAJCKK,33,63452,70633,740,80,1,4.43,12,0.33,Bachelor's,Full-time,Married,No,No,Other,No,0
GE0LF3HDLJ,29,23746,24895,810,6,3,12.51,12,0.44,High School,Full-time,Single,Yes,Yes,Other,No,0
VEG86QY3DM,59,116105,239696,427,5,1,16.15,48,0.25,PhD,Part-time,Married,No,Yes,Business,No,0
AU58KV39ND,37,64077,33206,352,50,1,6.48,12,0.43,High School,Full-time,Married,No,No,Business,Yes,0
N9U8PWYXEP,33,23264,145590,754,83,3,8.48,60,0.55,Bachelor's,Unemployed,Divorced,No,Yes,Home,Yes,0
DYRZTS7CES,34,106414,99808,611,100,1,6.62,12,0.21,Bachelor's,Self-employed,Divorced,No,No,Auto,Yes,0
3G2PKJO6TR,28,121171,178353,428,49,1,14.23,48,0.54,PhD,Part-time,Married,Yes,No,Education,Yes,0
8SDWFFDDQY,54,112728,126706,364,58,3,3.38,48,0.66,PhD,Part-time,Married,Yes,No,Other,No,0
IAANM3G56X,69,106647,113964,498,103,4,9.03,48,0.58,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
5CHGOFPX4R,38,90817,208330,623,48,3,24.62,24,0.81,High School,Unemployed,Married,No,No,Other,No,1
KBYEHV6K57,40,49515,237081,435,54,2,24.79,48,0.76,Bachelor's,Full-time,Single,No,Yes,Home,Yes,0
1493WVSZKO,50,38292,136345,510,119,2,16.87,60,0.88,Bachelor's,Full-time,Divorced,No,No,Other,No,0
2EBYY50F9P,32,58587,172728,829,2,1,14.39,24,0.24,Master's,Self-employed,Married,No,No,Other,Yes,0
FIB13YMJ72,48,67714,151523,787,97,4,24.73,12,0.43,High School,Full-time,Divorced,No,No,Auto,Yes,0
WRUFC1WGTS,69,58123,86659,482,7,1,13.06,36,0.48,High School,Full-time,Married,No,Yes,Home,Yes,0
US7NS9HLNW,36,138019,152394,675,18,4,5.06,60,0.15,High School,Self-employed,Single,Yes,No,Business,Yes,0
Y3JO4AIYUG,38,44162,69941,487,25,2,18.05,12,0.17,PhD,Full-time,Divorced,Yes,No,Auto,No,0
7F3TJ1VPIO,53,120866,127075,440,82,4,7.44,48,0.21,Master's,Self-employed,Divorced,No,No,Home,No,0
WLF708NHRN,36,22341,163333,780,24,1,23.99,60,0.83,PhD,Self-employed,Divorced,No,Yes,Auto,No,0
IXTQMOFHV1,42,27758,221997,381,61,4,7.73,36,0.28,PhD,Self-employed,Single,No,No,Business,No,1
16LEV4VOHA,21,74010,70682,833,9,1,19.42,36,0.29,PhD,Full-time,Married,Yes,No,Other,No,0
GLB40WZ4LN,39,42287,60313,760,107,4,16.34,48,0.56,Bachelor's,Self-employed,Single,Yes,Yes,Other,Yes,0
NWTN3D3KDX,62,43720,125346,813,37,4,24.0,12,0.46,High School,Unemployed,Single,Yes,Yes,Education,Yes,1
PXT0RX7MT5,19,133227,29272,417,55,3,21.9,48,0.64,Bachelor's,Full-time,Divorced,No,No,Business,Yes,0
WJIE3L8TQB,50,57848,74310,678,14,1,9.17,24,0.63,Bachelor's,Unemployed,Divorced,Yes,No,Education,No,0
U2TOSGZV7C,66,87574,81791,798,83,1,23.14,24,0.14,Bachelor's,Self-employed,Divorced,No,No,Other,Yes,0
4QB114UUSV,21,40407,82322,803,16,3,12.02,24,0.14,PhD,Unemployed,Married,Yes,No,Home,No,0
XFY4CNMKN3,36,19824,111890,841,68,3,22.43,48,0.55,High School,Part-time,Divorced,Yes,No,Home,No,0
5FPKZWOP9F,43,78300,157527,335,58,3,9.47,60,0.33,High School,Unemployed,Married,No,No,Business,Yes,0
KERRQ7HPY0,48,76887,122288,504,86,2,10.13,60,0.77,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
7QP85NJ120,68,74920,98980,465,119,1,22.47,60,0.24,PhD,Unemployed,Divorced,Yes,No,Business,No,0
ELKZE3M2IH,43,120073,89126,375,75,4,24.73,12,0.56,PhD,Self-employed,Married,No,No,Other,No,0
ASFPJTFYMW,20,144935,191454,452,69,4,18.3,36,0.76,PhD,Part-time,Married,Yes,No,Business,No,0
PACYWTR08M,66,109213,134346,672,37,1,24.27,24,0.25,PhD,Unemployed,Married,Yes,No,Education,Yes,0
1NIBW82SOC,69,131580,99195,326,19,2,14.08,12,0.51,High School,Unemployed,Married,Yes,No,Home,Yes,1
TLPRSQWDQ6,31,112799,75834,665,49,1,19.0,24,0.33,PhD,Part-time,Single,No,Yes,Home,Yes,0
V8XGX5OVNH,64,15392,82807,798,92,4,8.12,36,0.69,High School,Full-time,Married,No,Yes,Auto,No,0
JAWAGLDFK7,64,89837,46128,664,26,4,21.66,36,0.58,PhD,Unemployed,Married,No,Yes,Education,Yes,0
8WWKZ0GN5A,40,121729,6653,715,80,4,23.67,12,0.34,PhD,Self-employed,Married,Yes,No,Home,Yes,0
3T03E5PUY6,20,115763,205872,442,62,1,12.5,12,0.69,High School,Part-time,Married,No,No,Education,No,0
1FCG4C2390,54,114147,132356,304,84,2,13.79,24,0.66,Master's,Full-time,Single,No,Yes,Auto,No,0
M0FFB6LJYO,59,78451,48806,819,13,4,18.78,48,0.68,High School,Part-time,Divorced,No,Yes,Home,Yes,0
3IWXYY5NCJ,28,123744,95136,683,28,4,19.52,24,0.48,High School,Self-employed,Single,Yes,No,Education,Yes,1
8ZN4OFWUCI,67,36939,47102,408,57,2,19.81,12,0.39,PhD,Full-time,Divorced,Yes,No,Education,No,0
ENZXSOOODJ,53,87847,44813,717,22,4,17.43,12,0.89,PhD,Self-employed,Married,No,Yes,Business,Yes,0
RV88QX2Q2N,37,79994,12032,748,98,2,24.18,12,0.66,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
0MFHD1EI4L,38,142995,44799,382,38,1,19.89,12,0.6,Bachelor's,Unemployed,Divorced,No,No,Auto,No,0
WMAI2149V9,64,127381,246001,759,71,2,6.27,12,0.48,Master's,Part-time,Married,Yes,No,Home,No,0
ENIZP05T0T,25,48195,73473,610,111,3,15.26,60,0.41,Master's,Self-employed,Married,No,Yes,Education,No,0
Y9ONS6ITVL,68,140279,75969,354,71,1,11.02,24,0.32,Master's,Unemployed,Divorced,No,Yes,Education,No,0
3QK4BE9334,60,101025,117723,300,44,4,21.07,12,0.11,Bachelor's,Part-time,Married,Yes,Yes,Home,No,0
V03NYWCP3F,64,107599,87981,445,48,2,9.37,12,0.32,High School,Full-time,Divorced,Yes,No,Education,Yes,0
DHJ40N5LU6,69,58780,25094,328,52,2,12.02,60,0.71,Master's,Full-time,Single,No,Yes,Education,Yes,0
ME0S1IE6V5,48,44603,105883,338,5,2,12.72,60,0.68,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
ZDYCWI5TY8,23,87121,29378,823,34,3,24.69,36,0.27,High School,Self-employed,Married,No,No,Education,Yes,0
6ORV30M3LJ,56,146656,30628,635,108,2,15.38,24,0.66,Master's,Self-employed,Married,No,Yes,Home,No,0
M5GKKJUGX3,51,129954,176296,407,30,4,8.34,36,0.75,PhD,Self-employed,Divorced,Yes,Yes,Business,No,0
XS6VGD546D,28,27479,113499,507,3,1,8.17,36,0.66,High School,Full-time,Married,No,Yes,Auto,Yes,0
TEYIFODDVC,50,146290,212688,755,64,4,18.38,24,0.86,Bachelor's,Part-time,Single,No,No,Education,No,0
CXF0KQMNFV,36,33003,6636,609,4,4,15.98,60,0.47,High School,Full-time,Married,No,No,Auto,Yes,0
0E18BJVAEM,38,143764,26775,823,108,2,4.62,24,0.76,High School,Full-time,Married,No,Yes,Education,Yes,0
MFLNB4B7RJ,68,93607,182947,831,94,2,24.55,60,0.13,Master's,Part-time,Single,Yes,Yes,Home,Yes,0
O1P67ZUA6J,30,92440,64538,463,105,3,18.09,36,0.47,Master's,Unemployed,Divorced,Yes,No,Other,Yes,0
P14M27AZU1,52,44741,62214,841,74,4,14.39,24,0.47,PhD,Full-time,Divorced,Yes,No,Other,No,0
I84EO40O08,30,20527,207676,369,8,4,3.65,36,0.69,Bachelor's,Part-time,Divorced,No,No,Education,Yes,1
BOFG9SPR25,57,107187,231640,695,26,1,6.44,24,0.82,High School,Unemployed,Divorced,No,No,Home,No,0
7J2Q45IL06,28,40249,199176,491,98,4,10.58,48,0.66,Bachelor's,Full-time,Divorced,Yes,No,Education,No,0
